"Record Id","Lead Owner.id","Lead Owner",Company,"First Name","Last Name",Title,Email,Phone,Fax,Mobile,Website,"Lead Source","Lead Status",Industry,"No. of Employees","Annual Revenue",Rating,"Created By.id","Created By","Modified By.id","Modified By","Created Time","Modified Time","Lead Name",Street,City,State,"Zip Code",Country,Description,"Skype ID","Email Opt Out",Salutation,"Secondary Email",Currency,"Exchange Rate","Last Activity Time",Twitter,Tag,"Converted Date Time","Lead Conversion Time","Unsubscribed Mode","Unsubscribed Time","Converted Account.id","Converted Account","Converted Contact.id","Converted Contact","Converted Deal.id","Converted Deal","Change Log Time","Is Converted",Locked,"Last Enriched Time","Enrich Status","Data Processing Basis Details.id","Data Processing Basis","Data Source"
zcrm_6045419000000486258,zcrm_6045419000000489059,Débora,,,"EUROFARMA LABORATORIOS S.A.",,websialive+85176+leadtE8s8AQR8jTsVj37R91dim@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","EUROFARMA LABORATORIOS S.A.",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486259,zcrm_6045419000000489059,Débora,,,"Grant Thorton",,websialive+85176+leadajghSdJViSDK9FinBhgweu@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Grant Thorton",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486260,zcrm_6045419000000489059,Débora,,,Kumon,,websialive+85176+leadgGAGd9jwsUSddMTNFYnLic@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",Kumon,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486261,zcrm_6045419000000489059,Débora,,,"Pearson Brasil",,websialive+85176+leadncSPxCwgCVeYj3rpxb3G7F@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Pearson Brasil",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486262,zcrm_6045419000000489059,Débora,,,"Grupo Hinode",,websialive+85176+leaduHt1AtQoTRHgV5notWCLxX@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Grupo Hinode",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486263,zcrm_6045419000000489059,Débora,,,"Too Seguros",,websialive+85176+lead2STN5jendRFmjFNWBi8jNX@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Too Seguros",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486264,zcrm_6045419000000489059,Débora,,,Herbalife,,websialive+85176+lead7ESpBk23MXkdp9mRnUMog1@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",Herbalife,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486265,zcrm_6045419000000489059,Débora,,,"O Boticário",,websialive+85176+leaddwmUSEWizgCmodKKv5ArxZ@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","O Boticário",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486266,zcrm_6045419000000489059,Débora,,,"Rock in Rio",,websialive+85176+leado32xNf6visi5GdFmAzA23H@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Rock in Rio",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486267,zcrm_6045419000000489059,Débora,,,Carrefour,,websialive+85176+leadwiz1DncFKadsVUNS2vB4au@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",Carrefour,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486268,zcrm_6045419000000489059,Débora,,,"Mercado Livre",,websialive+85176+lead7UxMbGRqoFwVQqBAHfzYSa@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Mercado Livre",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486269,zcrm_6045419000000489059,Débora,,,"GPA - Grupo Pão de Açucar",,websialive+85176+leadfdxfcPk9fDabhRY6x5WDdN@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","GPA - Grupo Pão de Açucar",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486270,zcrm_6045419000000489059,Débora,,,"Bett Brasil Educar",,websialive+85176+leadmYmyB4RikGJjfDPP6pjXvY@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Bett Brasil Educar",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486271,zcrm_6045419000000489059,Débora,,,"5aSec do Brasil Franchising",,websialive+85176+leadrZtM74pZnjxbjpmRwTabx2@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","5aSec do Brasil Franchising",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486272,zcrm_6045419000000489059,Débora,,,"Mary Kay",,websialive+85176+lead6i1Y4NB3ivejV3UD2Baeri@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Mary Kay",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486273,zcrm_6045419000000489059,Débora,,,"The Kids Club - Class - 7435",,websialive+85176+leadj8mh7TWDMvLt92X4CJVDjW@pipedrivemail.com,,,,,Deal,,,,24000,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","The Kids Club - Class - 7435",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486274,zcrm_6045419000000489059,Débora,,,"EB Capital",,websialive+85176+leadkQVeBGEPaf1NSHnTHJ6yjw@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","EB Capital",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486275,zcrm_6045419000000489059,Débora,,,EBAC,,websialive+85176+lead2s9F2A65c979PBgnspM5cM@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",EBAC,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486276,zcrm_6045419000000489059,Débora,,,"Editora Positivo",,websialive+85176+leadqCiHYf1qa7roiBsr4J3Nmo@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Editora Positivo",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486277,zcrm_6045419000000489059,Débora,,,Electrolux,,websialive+85176+leadvLMyp3Dogs9HnQ6qXQuKfV@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",Electrolux,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486278,zcrm_6045419000000489059,Débora,,,Elsys,,websialive+85176+leadde3dYJBKzUmzY4CjmX8r28@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",Elsys,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486279,zcrm_6045419000000489059,Débora,,,"EMEC Obras e Serviços",,websialive+85176+leadbhppC3Jr9Rn2E6fTV9YERz@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","EMEC Obras e Serviços",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486280,zcrm_6045419000000489059,Débora,,,"Energisa Comercializadora",,websialive+85176+lead6LyVcdEHFn23r5EZXNT9uW@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Energisa Comercializadora",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486281,zcrm_6045419000000489059,Débora,,,Enotel,,websialive+85176+lead8NekVkYQqEzmZqqc2eqVLm@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",Enotel,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486282,zcrm_6045419000000489059,Débora,,,"Expresso Guanabara",,websialive+85176+leadoe9kXRwoFeSfuE8SQc3q7n@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Expresso Guanabara",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486283,zcrm_6045419000000489059,Débora,,,"Expresso Nordeste",,websialive+85176+leadpXmdK9kkxZ8cnfybKCarvU@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Expresso Nordeste",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486284,zcrm_6045419000000489059,Débora,,,"Exseg Seguros",,websialive+85176+leadryFH9UPMf9Ty6ghmBMaYS7@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Exseg Seguros",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486285,zcrm_6045419000000489059,Débora,,,"Grupo DPSP",,websialive+85176+leadag14Ac8GXtxMPaWHVkvDS1@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Grupo DPSP",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486286,zcrm_6045419000000489059,Débora,,,Fohat,,websialive+85176+leaddEPfiDSifEt78EyfPXGMxp@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",Fohat,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486287,zcrm_6045419000000489059,Débora,,,"Forno de Minas",,websialive+85176+leadqRv4cFahQ32RB4hxsNrbhR@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Forno de Minas",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486288,zcrm_6045419000000489059,Débora,,,FIAP,,websialive+85176+leadiEm173nuXsmXP6UdDpq7tb@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",FIAP,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486289,zcrm_6045419000000489059,Débora,,,"Fast Shop",,websialive+85176+lead42QZPVKQhACFj8nJFvuMtw@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Fast Shop",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486290,zcrm_6045419000000489059,Débora,,,"Credit Brasil",,websialive+85176+lead5GACjdebpfCXxMFwrCVV2w@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Credit Brasil",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486291,zcrm_6045419000000489059,Débora,,,"ABED Associação Brasileira de Ensino a Distância",,websialive+85176+leadpztkCKBkEhgsUaEmSqhKMv@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","ABED Associação Brasileira de Ensino a Distância",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486292,zcrm_6045419000000489059,Débora,,,"Faber-Castell Brasil",,websialive+85176+lead5xf1e2iWmrTmyt3iJF7Zg7@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Faber-Castell Brasil",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486293,zcrm_6045419000000489059,Débora,,,FortBrasil,,websialive+85176+leadxB6ptcBdkgHbSTEAzCciGe@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",FortBrasil,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486294,zcrm_6045419000000489059,Débora,,,"Franq OpenBank",,websialive+85176+leadc37yLvnNtUw7s6n3QoPkjz@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Franq OpenBank",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486295,zcrm_6045419000000489059,Débora,,,Frigon,,websialive+85176+lead2vDARsKDc91rqeq71ndm2U@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",Frigon,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486296,zcrm_6045419000000489059,Débora,,,"Frio Peças",,websialive+85176+lead1Wr2uhzSp2bTuqNzRyVQue@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Frio Peças",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486297,zcrm_6045419000000489059,Débora,,,FujiFilm,,websialive+85176+leadaF7CgaLaVN6Uswxjs6rdRc@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",FujiFilm,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486298,zcrm_6045419000000489059,Débora,,,"Furnas Centrais Elétricas",,websialive+85176+leadwDF2ZPgeX9ptw9fT9HF8La@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Furnas Centrais Elétricas",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486299,zcrm_6045419000000489059,Débora,,,"G2L Logística",,websialive+85176+leadoGh25ojvEfogt8ZLZihCTp@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","G2L Logística",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486300,zcrm_6045419000000489059,Débora,,,Gabriel,,websialive+85176+leadjKwfMNWzCWK19nZKZsLkn4@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",Gabriel,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486301,zcrm_6045419000000489059,Débora,,,GastroService,,websialive+85176+lead9ATsXAWwEppUDEJ5RMMF9a@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",GastroService,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486302,zcrm_6045419000000489059,Débora,,,"Gauss Indústria e Comércio",,websialive+85176+lead4A2kdPbqjoAkwvBNRuCtTP@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Gauss Indústria e Comércio",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486303,zcrm_6045419000000489059,Débora,,,"General Motors do Brasil",,websialive+85176+leadt1Bpw7jFdu7aC16upecTjD@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","General Motors do Brasil",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486304,zcrm_6045419000000489059,Débora,,,Geofusion,,websialive+85176+leadkCAvSBggD87PCy2KaEUPdQ@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",Geofusion,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486305,zcrm_6045419000000489059,Débora,,,Gimba,,websialive+85176+leadnXacGH3LLycGuAmMRhLDNH@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",Gimba,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486306,zcrm_6045419000000489059,Débora,,,GERDAU,,websialive+85176+leadtcVkkQrPyzbc4CqZpP4Vpx@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",GERDAU,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486307,zcrm_6045419000000489059,Débora,,,Grendene,,websialive+85176+leadsxEaMwdNEvjdMHTjooVoQL@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35",Grendene,,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486308,zcrm_6045419000000489059,Débora,,,"GOL Linhas Aéreas",,websialive+85176+lead4ZdfBaZrns8KmLPe2S2DRr@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","GOL Linhas Aéreas",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486309,zcrm_6045419000000489059,Débora,,,"Grupo Barigüi",,websialive+85176+lead1iT8keQHf5JCpmXLhmxJz7@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Grupo Barigüi",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486310,zcrm_6045419000000489059,Débora,,,"Grupo BERBEL",,websialive+85176+leadnaAnqkaEXzdR9xqK3jDpzC@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Grupo BERBEL",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486311,zcrm_6045419000000489059,Débora,,,"Grupo Invita",,websialive+85176+lead61wktN9EzrU3ggEZgDLqbq@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Grupo Invita",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486312,zcrm_6045419000000489059,Débora,,,"Grupo JCA",,websialive+85176+leadk7XEgjxUY9GcfPdWtfxvAP@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Grupo JCA",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486313,zcrm_6045419000000489059,Débora,,,"Clube Giro",,websialive+85176+leadhmAb5AC4kDbSoHB9BixL5U@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Clube Giro",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486314,zcrm_6045419000000489059,Débora,,,"Grupo Jorlan",,websialive+85176+lead8o4yK4GJebh6gswWPpQcbA@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Grupo Jorlan",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486315,zcrm_6045419000000489059,Débora,,,"Grupo Muffato",,websialive+85176+lead6YJYhL5YfX3RgEEo3AXeuw@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Grupo Muffato",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486316,zcrm_6045419000000489059,Débora,,,"Grupo Skill",,websialive+85176+leadnVXiibKvitD8fLYmx5gj5S@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Grupo Skill",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486317,zcrm_6045419000000489059,Débora,,,"Haribo Brasil",,websialive+85176+leadjkqVRrFnu3SowCt1mvPAqG@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Haribo Brasil",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486318,zcrm_6045419000000489059,Débora,,,"Harmonia Seguros",,websialive+85176+lead9TwfenB6b5gzZ97XFCbxCu@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Harmonia Seguros",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
zcrm_6045419000000486319,zcrm_6045419000000489059,Débora,,,"Hipolabor Farmacêutica",,websialive+85176+leadhpVesfqB11KaWXh165sQYb@pipedrivemail.com,,,,,"Manually created",,,,,,zcrm_6045419000000489059,Débora,zcrm_6045419000000442001,Rodrigo,"2023-12-07 16:13:35","2023-12-07 16:13:35","Hipolabor Farmacêutica",,,,,,,,false,,,BRL,1.000000000,,,,,,,,,,,,,,,false,false,,,,,Migration
